avg_red,avg_green,avg_blue,std_red,std_green,std_blue,green_ratio,disease_ratio,brown_ratio,yellow_ratio,texture_contrast,texture_energy,brightness,saturation,label,treatment
131.3856,116.443,44.6251,47.692,28.3826,27.6996,0.2464,0.3621,0.2469,0.0871,0.0583,0.2903,88.4942,0.4569,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
145.3462,112.4988,46.5476,46.5493,34.6283,21.2618,0.2496,0.386,0.1344,0.331,0.0435,0.2256,95.2481,0.6312,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
107.3263,109.7816,76.4211,28.5631,35.3197,28.9766,0.4344,0.1594,0.0952,0.0782,0.0456,0.3357,100.6941,0.3836,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
127.3735,98.8379,62.3108,47.4676,35.3827,30.1726,0.2332,0.3263,0.2639,0.1334,0.0655,0.3329,94.7788,0.5114,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
117.9305,98.2944,51.8517,43.8584,28.3363,24.0003,0.2781,0.5865,0.1898,0.1127,0.0531,0.3419,72.816,0.5175,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
87.1723,115.5475,63.9969,26.7432,32.3569,27.3455,0.6491,0.0806,0.0562,0.064,0.0212,0.4841,100.6551,0.4144,Healthy,No treatment needed. Continue regular maintenance and monitoring.
139.0233,99.6403,49.8982,32.2028,29.6114,23.3726,0.2511,0.4185,0.1185,0.2413,0.0449,0.2596,113.3693,0.4272,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
91.7947,95.4896,60.0904,46.7334,32.6771,19.646,0.2755,0.3671,0.1735,0.0459,0.0492,0.2929,97.8281,0.398,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
84.0521,103.9875,73.4285,44.0923,37.0959,36.0239,0.2803,0.2055,0.1655,0.1506,0.0276,0.3071,102.0498,0.3571,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
77.5022,135.3914,65.1766,26.3713,35.9338,21.9785,0.5011,0.0378,0.0315,0.003,0.0151,0.4221,85.506,0.6779,Healthy,No treatment needed. Continue regular maintenance and monitoring.
93.8899,127.3018,57.714,25.0283,22.1883,24.2359,0.743,0.1035,0.0496,0.0247,0.0201,0.4019,83.1919,0.5869,Healthy,No treatment needed. Continue regular maintenance and monitoring.
77.5045,116.3103,61.084,34.5423,34.9622,34.2727,0.3669,0.3763,0.2112,0.0825,0.0584,0.3251,82.9933,0.4097,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
99.5298,103.5733,39.1356,58.6551,34.9417,24.7289,0.2372,0.3918,0.2098,0.0281,0.0686,0.3338,91.2164,0.4851,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
81.5506,139.3099,59.5449,27.8788,32.1508,26.318,0.4286,0.1025,0.0417,0.0074,0.0177,0.4303,89.6466,0.5415,Healthy,No treatment needed. Continue regular maintenance and monitoring.
106.0685,96.0087,35.848,41.5357,48.6439,27.6957,0.1788,0.3142,0.2668,0.0612,0.0506,0.241,82.2151,0.5238,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
80.3093,92.3499,85.9122,37.7139,40.8418,28.7171,0.3545,0.1588,0.1438,0.0851,0.0336,0.3603,98.9106,0.3799,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
86.6227,85.1618,52.7813,56.7654,35.5204,25.7676,0.2691,0.3578,0.3136,0.029,0.0601,0.2333,72.2789,0.3995,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
85.7228,171.9486,58.0764,31.5077,34.8264,20.3253,0.6414,0.1026,0.0658,0.0118,0.027,0.3239,100.8686,0.6514,Healthy,No treatment needed. Continue regular maintenance and monitoring.
106.9286,113.8207,55.9069,48.6861,38.2046,30.9074,0.2203,0.2283,0.1412,0.1859,0.0524,0.2949,87.5123,0.4497,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
112.7447,113.9185,57.3877,47.7902,36.2356,20.4025,0.146,0.2235,0.2144,0.071,0.0527,0.2553,104.0938,0.4189,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
94.6329,112.9198,83.8342,37.366,41.2049,27.2096,0.3403,0.2165,0.1585,0.1219,0.0218,0.262,97.8854,0.3215,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
140.8806,101.3336,65.5456,36.851,35.7837,26.8457,0.2731,0.325,0.2545,0.0667,0.0617,0.2782,82.5929,0.4443,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
133.1913,87.0715,66.012,46.8788,41.4353,33.8662,0.2133,0.3179,0.1934,0.033,0.0642,0.3805,75.2794,0.4484,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
129.0028,92.9613,54.2989,46.0363,34.8585,24.2099,0.2867,0.283,0.3564,0.0777,0.0458,0.2653,104.8751,0.3653,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
95.8889,109.3857,52.9409,51.1738,45.7859,35.7933,0.3305,0.1405,0.1157,0.2303,0.0635,0.2402,95.0726,0.4196,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
122.5768,110.6593,52.2839,35.5836,36.6544,20.9827,0.3048,0.4692,0.2825,0.1258,0.063,0.2746,70.6229,0.4756,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
113.7188,131.527,37.1837,47.1059,54.6479,31.3723,0.2282,0.0985,0.089,0.1964,0.0567,0.3057,99.5575,0.4535,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
124.8901,102.4529,44.0438,43.2767,43.2116,20.7627,0.0999,0.3024,0.2733,0.0519,0.057,0.291,66.5437,0.4317,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
149.1627,108.8423,43.8933,38.1129,50.7889,25.6271,0.2407,0.366,0.132,0.2922,0.0529,0.1748,85.8755,0.5118,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
133.0316,85.764,59.7028,48.7184,28.4434,28.3719,0.2519,0.2745,0.2875,0.0604,0.0503,0.283,95.4847,0.4429,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
113.3402,107.5144,61.4123,34.4855,32.7481,21.879,0.1449,0.3462,0.28,0.0994,0.0536,0.3051,86.265,0.5006,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
117.8678,104.0642,63.2357,50.2339,32.2849,31.2806,0.2761,0.3244,0.2237,0.0755,0.0743,0.2767,81.0436,0.4303,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
89.3741,100.8394,56.9736,43.1417,43.7542,24.6545,0.2173,0.295,0.172,0.1556,0.0736,0.2043,86.4018,0.474,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
89.5169,121.4692,51.3034,35.6272,29.0529,31.5707,0.478,0.0992,0.0434,0.0421,0.0173,0.3735,95.4092,0.4599,Healthy,No treatment needed. Continue regular maintenance and monitoring.
133.1924,107.4403,50.4539,44.8125,28.8691,30.7866,0.2584,0.3799,0.1936,0.4419,0.0356,0.241,78.5941,0.5616,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
151.9062,103.3255,47.0543,38.8576,38.3353,15.8198,0.2018,0.3978,0.1713,0.3896,0.0461,0.3092,94.0688,0.6297,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
114.0893,96.2894,48.4111,46.4361,31.3599,34.46,0.1776,0.4233,0.2898,0.0905,0.0729,0.1827,74.4703,0.4899,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
116.5244,73.0239,51.9983,56.6025,45.058,30.392,0.1764,0.3432,0.3418,0.0566,0.0488,0.2218,90.8835,0.5195,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
158.3779,91.6405,39.7437,44.9728,31.1912,20.8012,0.2988,0.3771,0.1209,0.2473,0.0533,0.1967,97.774,0.57,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
123.2025,87.732,66.1318,46.19,47.4532,27.3632,0.3926,0.1585,0.1004,0.2264,0.0458,0.2632,93.6664,0.3757,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
127.72,106.309,48.0878,34.1168,39.6405,14.9181,0.1911,0.3645,0.1246,0.2661,0.0687,0.216,121.971,0.5762,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
134.4068,105.928,47.7259,44.0008,46.0666,23.9058,0.198,0.2433,0.1913,0.0399,0.0734,0.2787,95.7738,0.4451,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
100.095,105.8194,54.5637,39.8371,45.4505,35.5539,0.2891,0.2299,0.1468,0.1848,0.0499,0.3326,81.534,0.3578,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
75.131,151.8155,60.0021,29.9535,33.3605,25.6208,0.616,0.054,0.0368,0.0239,0.0133,0.3472,90.2378,0.5725,Healthy,No treatment needed. Continue regular maintenance and monitoring.
107.8366,104.4018,49.0761,50.1889,38.757,29.1938,0.233,0.3624,0.3242,0.0498,0.0559,0.2893,96.2912,0.422,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
97.6926,109.5406,41.4325,56.943,46.777,23.7683,0.2504,0.1767,0.1013,0.2534,0.0648,0.2099,93.2974,0.4122,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
94.3543,121.5618,46.523,41.6898,33.8533,21.7076,0.3463,0.3394,0.2486,0.0333,0.057,0.2908,90.1661,0.402,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
137.6268,97.4754,30.8555,40.0977,34.7362,24.6139,0.2234,0.372,0.1971,0.2213,0.0554,0.1832,92.4547,0.4772,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
104.6838,107.92,51.4033,44.0824,30.7135,26.6938,0.2465,0.3261,0.3543,0.0313,0.0694,0.2885,89.8742,0.4906,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
106.7094,96.009,60.6251,59.9906,36.86,22.3721,0.3041,0.3993,0.2254,0.0528,0.0715,0.3065,81.7914,0.4691,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
118.9946,79.7415,47.2778,53.6802,37.7541,26.3701,0.1727,0.4798,0.2229,0.0932,0.0758,0.2527,85.431,0.4631,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
77.5079,132.2321,53.9526,18.9722,39.4853,30.0995,0.6021,0.0459,0.046,0.0299,0.023,0.4067,87.6583,0.5249,Healthy,No treatment needed. Continue regular maintenance and monitoring.
92.5737,97.8183,67.0102,42.0742,50.1104,21.9004,0.3655,0.2125,0.1477,0.098,0.0223,0.3534,84.4722,0.2806,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
102.9058,107.0246,74.2492,43.3833,46.0375,43.7015,0.2606,0.2838,0.0963,0.1341,0.0473,0.3096,92.7037,0.3955,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
148.5674,110.7555,41.5416,41.1587,30.3631,27.1537,0.1883,0.4477,0.1407,0.3121,0.0451,0.2094,84.2972,0.4867,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
75.491,130.3806,41.0639,31.0665,35.006,21.7316,0.6027,0.1081,0.0178,0.0147,0.0162,0.3424,103.2947,0.5084,Healthy,No treatment needed. Continue regular maintenance and monitoring.
161.9859,166.5937,126.4599,30.0899,18.7593,40.5866,0.1635,0.2573,0.0222,0.0975,0.0318,0.4157,149.3692,0.1421,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
119.3004,131.5128,61.2856,57.8189,47.3518,20.6551,0.2957,0.1704,0.078,0.1379,0.0628,0.2761,73.6019,0.455,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
71.4326,144.3407,66.2953,25.9784,39.4768,22.4737,0.5703,0.1046,0.0493,0.0391,0.0174,0.3721,92.9414,0.4752,Healthy,No treatment needed. Continue regular maintenance and monitoring.
112.2911,113.0996,61.7494,38.1919,46.2335,32.9186,0.3444,0.2535,0.1088,0.1902,0.0781,0.2619,87.3979,0.4231,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
139.8815,83.1182,59.6872,40.5794,30.9237,28.8741,0.3406,0.2693,0.145,0.0772,0.059,0.3019,97.5968,0.447,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
140.2661,110.6343,54.4989,46.4587,36.5288,33.4263,0.268,0.3339,0.2773,0.0567,0.0787,0.2188,103.0371,0.4314,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
125.9247,94.9644,59.5443,44.4054,31.5828,26.233,0.3154,0.2925,0.1586,0.0223,0.0465,0.2536,94.56,0.404,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
117.177,98.757,53.289,50.8219,40.0938,28.8823,0.2037,0.2973,0.2649,0.0811,0.0679,0.3507,98.3088,0.4547,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
83.4084,120.3821,71.0708,29.3981,24.1367,28.3897,0.5072,0.0773,0.0566,0.0338,0.0235,0.3626,100.1311,0.5044,Healthy,No treatment needed. Continue regular maintenance and monitoring.
100.0121,129.2529,73.7764,33.9047,39.9604,31.8808,0.2688,0.2816,0.1289,0.1238,0.0439,0.4492,82.9462,0.3077,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
96.4174,129.5024,42.9613,25.3777,42.8144,23.904,0.5305,0.071,0.0881,0.0625,0.0311,0.3736,97.9562,0.429,Healthy,No treatment needed. Continue regular maintenance and monitoring.
153.1392,176.1497,157.8067,23.1235,22.9873,24.932,0.1548,0.1884,0.0686,0.0418,0.0348,0.4514,138.388,0.242,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
93.3448,117.8849,58.8849,25.9752,33.0615,23.3455,0.5118,0.0423,0.0474,0.0188,0.0054,0.4621,105.8877,0.4974,Healthy,No treatment needed. Continue regular maintenance and monitoring.
100.8353,66.2283,44.5859,49.8684,45.0755,30.9451,0.2199,0.3648,0.2823,0.029,0.0409,0.2181,78.7885,0.5752,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
81.1372,92.4485,43.1062,49.3665,47.0858,23.2488,0.2046,0.2214,0.3566,0.0228,0.0583,0.2935,77.8893,0.4282,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
84.2181,106.4798,83.4278,33.6475,50.6257,39.1582,0.2652,0.1444,0.1184,0.1661,0.0351,0.3663,101.6675,0.3113,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
158.5799,73.0068,59.8699,41.6572,35.0679,25.5209,0.2255,0.4211,0.2621,0.0807,0.0762,0.2195,79.3544,0.3411,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
103.356,106.3221,42.3903,38.8113,35.4227,23.7863,0.2945,0.3143,0.2706,0.0626,0.0537,0.3184,87.2726,0.5347,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
176.6185,159.7595,130.0023,29.2639,25.0713,30.1878,0.1319,0.2005,0.0435,0.1019,0.0306,0.4972,158.8506,0.0717,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
106.0592,135.276,62.2526,33.4636,28.6533,31.8101,0.5662,0.129,0.0353,0.0664,0.0239,0.4021,97.3402,0.5051,Healthy,No treatment needed. Continue regular maintenance and monitoring.
157.262,94.0385,47.4563,39.7438,38.1279,21.1069,0.2046,0.4621,0.1461,0.3496,0.0477,0.3167,93.895,0.5132,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
64.301,126.5657,49.8717,31.5712,30.4599,19.3508,0.6673,0.0732,0.0514,0.0015,0.0173,0.3844,83.4901,0.5425,Healthy,No treatment needed. Continue regular maintenance and monitoring.
66.2494,127.0642,67.9426,23.7286,36.4678,19.5737,0.5873,0.0789,0.0177,0.0533,0.0163,0.3476,97.0057,0.5889,Healthy,No treatment needed. Continue regular maintenance and monitoring.
142.9028,152.4506,136.3748,31.3496,26.6,30.8293,0.2135,0.2684,0.0508,0.1429,0.0211,0.4362,139.5243,0.1882,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
92.853,104.2515,48.4734,56.2457,43.0741,24.1765,0.2639,0.3427,0.3281,0.0286,0.0785,0.2828,82.6079,0.4516,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
114.5548,124.057,75.9973,52.8276,47.0113,25.7175,0.2553,0.1787,0.1411,0.2009,0.0785,0.3606,73.7738,0.4839,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
112.8089,102.3108,44.085,43.1601,35.3944,23.0495,0.2062,0.3459,0.1321,0.0843,0.0638,0.2613,88.419,0.5182,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
100.7698,92.1661,43.5685,46.7871,31.2598,25.3969,0.2266,0.2414,0.2279,0.1077,0.0651,0.2518,91.092,0.4734,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
123.4093,121.5186,57.6991,39.0617,30.5903,22.1881,0.3502,0.2836,0.1735,0.0652,0.0515,0.3327,79.8842,0.519,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
125.0622,96.8403,53.7438,37.739,45.957,31.5069,0.3378,0.3017,0.1335,0.1386,0.0593,0.25,93.3344,0.5084,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
78.4353,99.5054,83.6533,33.9835,47.1256,31.2516,0.2419,0.1848,0.091,0.0974,0.042,0.3505,79.2785,0.3491,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
104.5521,118.9538,43.5027,43.2656,38.5751,29.0351,0.2752,0.3481,0.2645,0.1099,0.0327,0.1964,79.5544,0.4463,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
75.1361,87.0022,43.8748,40.307,28.7178,26.6156,0.1563,0.4179,0.2189,0.0971,0.06,0.2698,85.3331,0.4544,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
132.3505,113.4244,46.5814,27.392,37.1418,23.5673,0.221,0.4335,0.1231,0.3202,0.0343,0.2663,117.5775,0.4903,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
99.5086,88.4595,50.3767,45.0661,26.2462,22.6836,0.2796,0.2526,0.2548,0.0564,0.0451,0.2944,100.8609,0.4808,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
93.21,103.995,50.0169,40.7118,31.7192,24.8218,0.0887,0.3402,0.2532,0.1073,0.0412,0.269,75.6271,0.4313,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
126.5549,107.9274,59.6207,44.9391,42.8868,27.5134,0.3357,0.219,0.2139,0.0785,0.0447,0.2932,76.0793,0.4273,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
114.891,106.0017,44.1445,46.3389,40.7594,30.7209,0.1638,0.2743,0.1761,0.083,0.0658,0.3399,86.0403,0.4251,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
121.0357,122.8817,61.4361,47.714,33.3211,17.3815,0.1667,0.279,0.1457,0.3963,0.0486,0.2621,112.3804,0.5258,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
149.9875,152.1851,148.2591,27.191,22.1778,25.7698,0.2063,0.2139,0.0612,0.105,0.0325,0.4629,142.3704,0.1036,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
